baseline_commit,path,git_blob,sha256_working_copy,area,priority,content_type,bytes,lines,nonblank_lines,review_method,full_review_status,reviewed_line_ranges,reviewer,finding_ids,test_evidence,reviewed_at_commit,independent_signoff,observed_source_commit,audit_notes
a74b2dae64d605ccff4407c9bd589810479d3812,docs/STORAGE_SNAPSHOT_TIMEOUT_ROLLOUT.md,984416d44e147055368590ef65e8e538bdcbbb09,d7c35819b58813ad6fa4eabb561149f816bd9c4e59f8da65a2faeb75532626e0,Project runbooks,P1,utf8_text,8329,140,118,Line-by-line plus relevant execution tests,Complete,1-140,qa_critic_review;cron_independent_critic,,work/planning/storage-timeout-migration-qa.md; cron-timeout-migration-critic.md; work/verification/snapshot-backend-final.log; snapshot-pglite-qa-final.log,a74b2dae64d605ccff4407c9bd589810479d3812,"Final source review; production, complete daily capacity and broader M1 acceptance remain open.",c927f7f4fd88d36762e74933f6d7de43cd81f8b8,Whole final source read where Complete; native fixture and reused experiment results remain explicitly scoped. No whole-app acceptance credit.
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/SWEEP_METRIC_REDEFINITIONS.md,6b02f878ae06458c0f23af12abb184e37f4dc3bd,dff6f58c2583ae4db71bbfd58c67fa8b433f6e0b58b33401c978fb079c0b4fe0,Docs/release collateral,P2,utf8_text,57900,382,285,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/TESTING.md,eff9814088f6e456595f4d231919cc963b5d3d18,0cb3eba51a71e31b40c8e16b2ad469f59828960559555209b7f93fef8e7b261b,Docs/release collateral,P2,utf8_text,8082,182,128,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/UX_UPLIFT_PLAN.md,3e2281a44da9eb61cfa80f512d3ad02c7c91b50d,af6b9133efb87ce6e564b03ea2a8ca6fece69e200e33a2afbfda6341b635f36e,Docs/release collateral,P2,utf8_text,22256,294,248,Line-by-line plus relevant execution tests,Partial,,root;qa_critic_review;milestone_critic,,work/verification/candidate-final-evidence.json; work/planning/first-milestone-qa.md; first-milestone-critic.md,c71c2f3506fa5ec0c6e16b67bc22a68a5d9ab9ea,Changed-behavior review only; whole-file line audit pending.,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,Changed behavior and selected call sites reviewed. No whole-file coverage credit.
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/V04_FEATURE_CATALOG.md,20a4ddd2ff7be8c211852225d018fabbdafa65c2,ba41a56795c369375010af22b06de0002b914f078205ced6f0bac81700476194,Docs/release collateral,P2,utf8_text,18191,294,236,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/VERTICAL_PICK_DENTAL.md,8b4fb1fc817423141bff90b1172aef88fe0810cc,5b2900ca9ce39ccff3de27e4d3e5dbffaa7019ec065509954730019e8d1c5d1d,Docs/release collateral,P2,utf8_text,7136,99,66,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/_config.yml,14654772065f9ec894d457e7c496b85f0bf00d92,bec74e10d723a6401214ca8caca1047146fc30f81002c4156ebf42dbe6f753a4,Docs/release collateral,P2,utf8_text,1060,40,36,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/anti-mod-stack.md,5d673664dbc07bb9c1c1ff859b9c018aa3386b9b,90701fc75fb18008431ca1c1b1b8f00f480085ef4c501d24e502f28d7b37ddcc,Docs/release collateral,P2,utf8_text,9387,154,90,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/auth/reset.html,2aff1d403ea380c6ddc1f1c9558ef35bcfee69f7,7495b75baece73d6c7415f36291e0d181d2f3ea515405eb928d488e55b708264,Docs/release collateral,P2,utf8_text,6838,217,202,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/index.md,077b71c7f307607097ce3f3c8a43648450ba5dec,17283ee27b20f97d7f85a65f18e00454a091cff07b3bc68ce7eb360ca124e415,Docs/release collateral,P2,utf8_text,403,15,10,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/CONTENT_RATING.md,0947033e57c4b7ea6a09b623a8648b87e345ec5f,7feeb997c059bc9fc2b3d346427fa2bb2a09d0c2c9bc682dfedcc71e40628b91,Docs/release collateral,P2,utf8_text,3240,108,65,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/DATA_SAFETY.md,f059346b0dd6f84d2e723ea33f463fcbd1281322,8aefadd51c17b3258f1450734615302bbaa1d0c52c6d6e81a294135bea4e5083,Docs/release collateral,P2,utf8_text,6780,143,103,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/DELETE_ACCOUNT.md,d704fc2af134ef2a5bf986d3a7930d16ffd709d5,d39d59ee5648313b113c70b4c0b3fe24ebde183b7b995fa2a358521c1d1e1652,Docs/release collateral,P2,utf8_text,2655,58,38,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/DESIGNER_BRIEF.md,fc09b2a58d31e4dfe789cb91ec63fa7ae4169bbd,2ffa149905584b808b5d1e72a04aef31923213ae45e297a326155c86e86ad316,Docs/release collateral,P2,utf8_text,8483,158,118,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/LAUNCH_CHECKLIST.md,bfc83ba640031525cfbfed6aa1b3297619ff0274,82175d948dca56da565c4678a82db1ba66d8b1d37e04c9fd6a06048930f886c6,Docs/release collateral,P2,utf8_text,11571,211,148,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/OPEN_SOURCE_LICENSES.md,2d873a8b640f6e1c3bdf4df68df57ea8aabfdca6,fae343af845cfd95213955c2260755a1df39e48832631d85be97f2a18daebf8b,Docs/release collateral,P2,utf8_text,3054,60,39,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/PRIVACY_POLICY.md,d34bb5839c63a6587369c88279d959ac83767e97,199caa110fba91f8124f16b0944f37a86c74ce884aadbe37a7184c82fb0974be,Docs/release collateral,P2,utf8_text,9049,185,133,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/REFUND_POLICY.md,364de7f0f11a926b32b0523cc4fa2d2ccf6f2c7f,2ae1474ba69144f30f4971d1704bb2907fb7cd52defca84c27ea5130223cb39d,Docs/release collateral,P2,utf8_text,3763,90,60,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/STORE_LISTING.md,1896f1f80e0db260b29e393963f125b44f8eef57,a347146cb4419c11ee2bca04aefa2e829257ceefaac1c1cfd51bd382f46f7b47,Docs/release collateral,P2,utf8_text,6555,155,102,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/TERMS_OF_SERVICE.md,7fefb9f870df4c80c513f41d69f954400cc70b16,90bc55e2d207ac4cda6ae1b6dfde2ccfeb0f914455281411a0ea5db3e0b50b8a,Docs/release collateral,P2,utf8_text,6041,151,92,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/V21_ACTIVATION_RUNBOOK.md,794eeb002ad1d4b965a24d7c7c9649ba1803319d,688b4ece5fb9973bfcf5d8561301b3be7d220de3d3222fa3b4bc8bdd59d401bf,Docs/release collateral,P2,utf8_text,9681,236,154,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/launch/index.md,e607f20eb84342f1234e25c27606f9382b4b804e,70b6737db06bcfff63d09bd3cc3d7e4373ee3bc837badfd4641c468037449365,Docs/release collateral,P2,utf8_text,662,16,11,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/prd/ai-scanner.md,bdacb76b24c6cea6772ddffde1c0afae76c98c74,656489a471d406601956201c6d7f3a0a3573a05709daf32fb313edd8e4fab10b,Docs/release collateral,P2,utf8_text,13048,227,157,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/robots.txt,9e57364baf6d3244a9d1d2d98c9d44b07333697c,273c2f501aa6fb3e7838d6e1f8d047b0be84f809c6cf924123a100183e96e06f,Docs/release collateral,P2,utf8_text,71,4,3,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/security/LAUNCH_INFRA.md,0fe088127a692b0867ddb0896225281861b7d486,efc24a7d86ed16a9e351ee3e65d8f58a6969e146fa99491e45be868790219866,Docs/release collateral,P2,utf8_text,8673,227,175,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/security/app-links-deployment.md,aa5181a106ec58a175bfe826b9f66d7bea3e262e,604cfbc150092b4450134169cdecb76ceac4e170fda54e652492277e78bc3070,Docs/release collateral,P2,utf8_text,5821,125,94,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/security/assetlinks.json,f10f065e07bb7a5fc1c6e97659ef948502897bae,ea6d65168f334751793372791ab62c6be41b0f39eaac4d45301a1533a4ac5e52,Docs/release collateral,P2,utf8_text,783,23,23,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/sitemap.xml,337df694e8ba458921485a4c9c0e4af4502ba763,5214675f66ba112db2d1e13f90272aa2c992feb780ff13fa4d09e340e67b17a8,Docs/release collateral,P2,utf8_text,820,32,32,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,docs/v04-day5-milestones.md,d35bfeee5fde2e95adaa77f90dfca3eab893ecd3,c0a9b1b3eb34d8baba7e850de6860078f1a5c4527fbfa7ec84bb935a2040714f,Docs/release collateral,P2,utf8_text,6122,140,106,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,gradle.properties,022854fb85c66bab776301682ff82b43ad5c607f,14863192c56c89a01e86f24bcf0ec202ecb2d3e768dafe4a387bf711632cc4de,Build/configuration/other,P2,utf8_text,2165,48,42,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,gradle/libs.versions.toml,d6de9afc6fd5ea760d60852b88ed3a151536ced0,ed659218c0d65e684c8ff72643b4b0a2ed940d630f09cc689e87d2425a9880e4,Build/configuration/other,P2,utf8_text,8879,166,146,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,gradle/wrapper/gradle-wrapper.jar,b1b8ef56b44f16b14dc800fa8103a6d89abb526f,,Build/configuration/other,P2,binary_or_non_utf8,48462,0,0,"Binary/asset provenance, usage and visual inspection where applicable",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,gradle/wrapper/gradle-wrapper.properties,df6a6ad763d4b8f7ce0f46b12ee2c38c3ec66749,d52e6828653070625e119ad7378c579131fff5e46039c5bd6b82a7a7e0dd9659,Build/configuration/other,P2,utf8_text,290,9,9,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,gradlew,b9bb139f790567973216cd313e69ae65789c3754,e85c9c8b2d95426aebe77f9cdac9be1a97f82221137e4bf27db7590da65b3a6a,Build/configuration/other,P2,utf8_text,8902,248,220,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,gradlew.bat,aa5f10b069f900bc9fd9db60245e8f18403bb7a0,475c4f08cd57cf2faa819e7f36d72aa93f0ad646ea23a8f7fa3ef54dee1cbc52,Build/configuration/other,P2,utf8_text,2846,82,64,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,local.properties.example,359a4b4fbaced1e61617e268fa00599c95665ddd,d85b36f0b56d5ce235404a061e0001bc3f2476ff61bb428cbef4fd27a898647a,Build/configuration/other,P2,utf8_text,1482,34,27,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/README.md,0fa1c2103d14c07e65c6de16592e62fd7846dd79,14ef36cb960bafb4d3f6379325fc8797748a73042fbc02c3e27a090fdf0c1a87,Docs/release collateral,P2,utf8_text,2136,54,40,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/STORE_LISTING.md,617dc1dd19375c48a040576cc89c72a0bf59591b,ea76fb93c642bba6e267e6ffee104c74d3f6fdfc4ec43f4680482181327bc1fa,Docs/release collateral,P2,utf8_text,6134,142,106,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/assetlinks.json,b23e9f2c6cbcb951e360b96575e9bfc9f27dedc3,8240d18d99c505baa7be08216e5cf4cce7f184d88c4d88a37140f2c94222dbcf,Docs/release collateral,P2,utf8_text,512,16,16,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/content-rating.md,97d53d20b205a6cbb12833e1ccca6f5e20ab6b8d,76a3bb6461827024b00ff9e331714fc536ecb4ff866f37dd71dbb22bfd862211,Docs/release collateral,P2,utf8_text,4180,92,69,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/data-safety.md,98c813e28170c13d29cdfad89496f397eff060b8,026c15337bb7934e443ee3436631d05867605724454e6d985aeb00c4fcdcb106,Docs/release collateral,P2,utf8_text,6643,146,102,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/launch-assets/capture-screenshots.sh,f0abd31f46b3932ab691feaed87e3e0dd10b1e27,28f8d059a2f30f55029ef19343b1a9c4487c63bb22a69053eda204521b7ca25f,Docs/release collateral,P2,utf8_text,3124,82,73,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/launch-assets/v1-candidates/README.md,d83e5f1242e16bf02416e9fd9f55710207e677d2,707432e29d373bd0f8b44d988d87efed19e0d5d4f0abcdcf64006e3d341daa06,Docs/release collateral,P2,utf8_text,3487,61,44,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/launch-assets/v1-candidates/feature-graphic-1024x500.png,173950aa1c75807d21b7d2b25ff6ea3fea0f488c,,Docs/release collateral,P2,binary_or_non_utf8,309482,0,0,"Binary/asset provenance, usage and visual inspection where applicable",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/launch-assets/v1-candidates/icon-512x512.png,f8817eafe2904449a23b934eac38ad0fe47c46f0,,Docs/release collateral,P2,binary_or_non_utf8,118627,0,0,"Binary/asset provenance, usage and visual inspection where applicable",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/launch-assets/v1-candidates/screenshots/01-welcome.png,42c14972b62d9fca7d4acc087c447331671e6876,,Docs/release collateral,P2,binary_or_non_utf8,99382,0,0,"Binary/asset provenance, usage and visual inspection where applicable",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/launch-assets/v1-candidates/screenshots/02-signin.png,f6d067d8ea31309c6b9f91d09838db7e78fb0ab3,,Docs/release collateral,P2,binary_or_non_utf8,86848,0,0,"Binary/asset provenance, usage and visual inspection where applicable",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/listing-copy.md,9cc0a44058d2d9a14e8de296b0aeb24b31ae15ba,165508bc9f8179a5eb7cdb6f442d4b327840c13384127c48ce5e553aebdf30dc,Docs/release collateral,P2,utf8_text,4392,118,87,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,play-store/privacy-policy.md,87e5e48deff68b340c17df265ea2b0f46199f33f,b36d8b27a0bfe50445258f64f6c42f292c14232dfa6f05d4da50d33af386ef5e,Docs/release collateral,P2,utf8_text,8192,153,121,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/README.md,4c7216a174f9bea4779d5ca0e0ddec5ccd249145,a2ecda34fb303d7dedd40b109c5f737cd876859257af32b08a370a195987f8b8,Reference/legacy,P3,utf8_text,1976,37,31,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/README.md,b5c160fb6459db622e8ed8cd048dd955e33a157e,cc373b79a9f5c08da3ad15bf388a5f07ba6427b1222c2ab119ae7d9559ee984f,Reference/legacy,P3,utf8_text,8079,168,138,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/app/build.gradle.kts,b3e78cbb46046bd50ce08faa016126bec35463b7,d577fa260bed6f54b55642df6d2988705b1cd8bc0ea9c1ff6d0e73570b85d536,Reference/legacy,P3,utf8_text,2732,82,70,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/app/src/main/AndroidManifest.xml,5082b66f5fd51686417ab8858d660d116ef20f45,b16fc75374fc269e12f9f4a1ec46e628d3aacc7a596199e801249983858a156f,Reference/legacy,P3,utf8_text,713,21,17,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/app/src/main/assets/equipment.db,d2f2df78faf9169a2f3ba7b56aefb74d8ec9040a,,Reference/legacy,P3,binary_or_non_utf8,278528,0,0,"Binary/asset provenance, usage and visual inspection where applicable",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/app/src/main/java/com/medeq/app/MainActivity.kt,4d28f8b71602534253cfb0d9fc42f705997feb74,40fa0afd5dd4a9e35f1c3d731e55c19f7958c8f9b40c4fb206ff934b77ada4f3,Reference/legacy,P3,utf8_text,786,25,21,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/app/src/main/java/com/medeq/app/data/local/AppDatabase.kt,1733df53c735e77f7c246ef5f912181851f11f8c,c9ec7bb569a1032b67a54c8fdb4935efe579f31e9b06ab5ef73be242a8fdcced,Reference/legacy,P3,utf8_text,2117,57,51,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/app/src/main/java/com/medeq/app/data/local/EquipmentDao.kt,003e55e9726ff9092b530ef76d7f0fe876811b66,480cc2fe16343c8e3b1811ccf236a09a54c1e676e0385e685a0dcc58628ff657,Reference/legacy,P3,utf8_text,2144,58,46,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/app/src/main/java/com/medeq/app/data/local/EquipmentEntity.kt,49509b982750dd73ce8afc8f2af9936514104038,bf38333d14a4c617482d836c3ffba3225709bafe70d9e248c1fc481a40ad9ef8,Reference/legacy,P3,utf8_text,2800,68,65,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/app/src/main/java/com/medeq/app/data/remote/NetworkModule.kt,2032445f4dcccfe1d7e8bab0eb89e3423e76f257,273423db6750facfa3c26042d52c0dd916cfe3211b0fdd029f2f38d38483bf7d,Reference/legacy,P3,utf8_text,1525,46,39,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/app/src/main/java/com/medeq/app/data/remote/OpenFdaApi.kt,e3fa4c0eca5afdd8112acaf0a5fc76da85d0ece7,713df85f51ce2da18a5bb9cc5f5b3a9023aa7daf2cb47c8c2a3f97cf2bfa715e,Reference/legacy,P3,utf8_text,801,27,24,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,reference/medeq_bundle/medeq_android/app/src/main/java/com/medeq/app/data/remote/OpenFdaModels.kt,2794233a91e2c0f837deffabdde6e41b749fc96a,9276f657500d876c35f0bc8a97852d3c8c0cd69c926fef5aacc473e8dfd29c8b,Reference/legacy,P3,utf8_text,2183,56,52,"Establish reachability/provenance, then line review or justified retirement",Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
